Index,  Event Name,       Type,     Event ID,    Version,    Channel,      Level,     Opcode,       Task,            Keyword,        PID,        TID,     Processor Number,  Instance ID,   Parent Instance ID,                              Activity ID,                      Related Activity ID,           Clock-Time, Kernel(ms),   User(ms), User Data
102,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246928e+17,15,0,111," ""MiniportIfIndex """,19,,,,,,,,,,,,,,,,,,,
103,Microsoft-Windows-PktMon,0,80,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246928e+17,15,0,111," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,,,
104,Microsoft-Windows-PktMon,0,20,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246928e+17,15,0,110," ""Protocol """," ""tcpip.sys"""," ""TCPIP6""",,,,,,,,,,,,,,,,,,
105,Microsoft-Windows-PktMon,0,75,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.331274360724693e+17,15,0,110," ""EtherType """," ""IPv6 """,,,,,,,,,,,,,,,,,,,
106,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.331274360724693e+17,15,0,110," ""MiniportIfIndex """,4,,,,,,,,,,,,,,,,,,,
107,Microsoft-Windows-PktMon,0,80,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.331274360724693e+17,15,0,110," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,,,
108,Microsoft-Windows-PktMon,0,20,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246931e+17,15,0,109," ""Protocol """," ""tcpip.sys"""," ""TCPIP6""",,,,,,,,,,,,,,,,,,
109,Microsoft-Windows-PktMon,0,75,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246931e+17,15,0,109," ""EtherType """," ""IPv6 """,,,,,,,,,,,,,,,,,,,
110,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246931e+17,15,0,109," ""MiniportIfIndex """,9,,,,,,,,,,,,,,,,,,,
111,Microsoft-Windows-PktMon,0,80,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246931e+17,15,0,109," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,,,
112,Microsoft-Windows-PktMon,0,20,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246931e+17,15,0,108," ""Protocol """," ""tcpip.sys"""," ""TCPIP6""",,,,,,,,,,,,,,,,,,
113,Microsoft-Windows-PktMon,0,75,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246933e+17,15,0,108," ""EtherType """," ""IPv6 """,,,,,,,,,,,,,,,,,,,
114,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246933e+17,15,0,108," ""MiniportIfIndex """,7,,,,,,,,,,,,,,,,,,,
115,Microsoft-Windows-PktMon,0,80,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246933e+17,15,0,108," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,,,
116,Microsoft-Windows-PktMon,0,20,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246933e+17,15,0,106," ""Protocol """," ""tcpip.sys"""," ""TCPIP""",,,,,,,,,,,,,,,,,,
117,Microsoft-Windows-PktMon,0,75,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246933e+17,15,0,106," ""EtherType """," ""ARP """,,,,,,,,,,,,,,,,,,,
118,Microsoft-Windows-PktMon,0,75,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246934e+17,15,0,106," ""EtherType """," ""IPv4 """,,,,,,,,,,,,,,,,,,,
119,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246934e+17,15,0,106," ""MiniportIfIndex """,11,,,,,,,,,,,,,,,,,,,
120,Microsoft-Windows-PktMon,0,80,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246934e+17,15,0,106," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,,,
121,Microsoft-Windows-PktMon,0,20,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246934e+17,15,0,105," ""Protocol """," ""tcpip.sys"""," ""TCPIP""",,,,,,,,,,,,,,,,,,
122,Microsoft-Windows-PktMon,0,75,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246934e+17,15,0,105," ""EtherType """," ""ARP """,,,,,,,,,,,,,,,,,,,
123,Microsoft-Windows-PktMon,0,75,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246934e+17,15,0,105," ""EtherType """," ""IPv4 """,,,,,,,,,,,,,,,,,,,
124,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246936e+17,15,0,105," ""MiniportIfIndex """,19,,,,,,,,,,,,,,,,,,,
125,Microsoft-Windows-PktMon,0,80,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246936e+17,15,0,105," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,,,
126,Microsoft-Windows-PktMon,0,20,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246936e+17,15,0,104," ""Protocol """," ""tcpip.sys"""," ""TCPIP""",,,,,,,,,,,,,,,,,,
127,Microsoft-Windows-PktMon,0,75,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246936e+17,15,0,104," ""EtherType """," ""ARP """,,,,,,,,,,,,,,,,,,,
128,Microsoft-Windows-PktMon,0,75,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246936e+17,15,0,104," ""EtherType """," ""IPv4 """,,,,,,,,,,,,,,,,,,,
129,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246938e+17,15,0,104," ""MiniportIfIndex """,4,,,,,,,,,,,,,,,,,,,
130,Microsoft-Windows-PktMon,0,80,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246938e+17,15,0,104," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,,,
131,Microsoft-Windows-PktMon,0,20,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246938e+17,15,0,103," ""Protocol """," ""tcpip.sys"""," ""TCPIP""",,,,,,,,,,,,,,,,,,
132,Microsoft-Windows-PktMon,0,75,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246938e+17,15,0,103," ""EtherType """," ""ARP """,,,,,,,,,,,,,,,,,,,
133,Microsoft-Windows-PktMon,0,75,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246939e+17,15,0,103," ""EtherType """," ""IPv4 """,,,,,,,,,,,,,,,,,,,
134,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246939e+17,15,0,103," ""MiniportIfIndex """,9,,,,,,,,,,,,,,,,,,,
135,Microsoft-Windows-PktMon,0,80,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246939e+17,15,0,103," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,,,
136,Microsoft-Windows-PktMon,0,20,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246939e+17,15,0,102," ""Protocol """," ""tcpip.sys"""," ""TCPIP""",,,,,,,,,,,,,,,,,,
137,Microsoft-Windows-PktMon,0,75,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246941e+17,15,0,102," ""EtherType """," ""ARP """,,,,,,,,,,,,,,,,,,,
138,Microsoft-Windows-PktMon,0,75,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246941e+17,15,0,102," ""EtherType """," ""IPv4 """,,,,,,,,,,,,,,,,,,,
139,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246941e+17,15,0,102," ""MiniportIfIndex """,7,,,,,,,,,,,,,,,,,,,
140,Microsoft-Windows-PktMon,0,80,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246941e+17,15,0,102," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,,,
141,Microsoft-Windows-PktMon,0,20,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246941e+17,15,0,157," ""Protocol """," ""rspndr.sys"""," ""RSPNDR""",,,,,,,,,,,,,,,,,,
142,Microsoft-Windows-PktMon,0,75,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246942e+17,15,0,157," ""EtherType """," ""VLAN """,,,,,,,,,,,,,,,,,,,
143,Microsoft-Windows-PktMon,0,75,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246942e+17,15,0,157," ""EtherType """," ""LLTD """,,,,,,,,,,,,,,,,,,,
144,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246942e+17,15,0,157," ""MiniportIfIndex """,12,,,,,,,,,,,,,,,,,,,
145,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246942e+17,15,0,157," ""NdisObject """,281719297,,,,,,,,,,,,,,,,,,,
146,Microsoft-Windows-PktMon,0,80,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246944e+17,15,0,157," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,,,
147,Microsoft-Windows-PktMon,0,90,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246944e+17,15,0,157," ""Lower""",1," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,
148,Microsoft-Windows-PktMon,0,20,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246944e+17,15,0,156," ""Protocol """," ""ndisuio.sys"""," ""NDISUIO""",,,,,,,,,,,,,,,,,,
149,Microsoft-Windows-PktMon,0,75,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246944e+17,15,0,156," ""EtherType """,35015,,,,,,,,,,,,,,,,,,,
150,Microsoft-Windows-PktMon,0,75,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246944e+17,15,0,156," ""EtherType """," ""VLAN """,,,,,,,,,,,,,,,,,,,
151,Microsoft-Windows-PktMon,0,75,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246946e+17,15,0,156," ""EtherType """,34958,,,,,,,,,,,,,,,,,,,
152,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246946e+17,15,0,156," ""MiniportIfIndex """,12,,,,,,,,,,,,,,,,,,,
153,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246946e+17,15,0,156," ""NdisObject """,986841089,,,,,,,,,,,,,,,,,,,
154,Microsoft-Windows-PktMon,0,80,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246946e+17,15,0,156," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,,,
155,Microsoft-Windows-PktMon,0,90,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246947e+17,15,0,156," ""Lower""",1," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,
156,Microsoft-Windows-PktMon,0,20,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246947e+17,15,0,154," ""Protocol """," ""lltdio.sys"""," ""LLTDIO""",,,,,,,,,,,,,,,,,,
157,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246947e+17,15,0,154," ""MiniportIfIndex """,12,,,,,,,,,,,,,,,,,,,
158,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246947e+17,15,0,154," ""NdisObject """,4260392961,,,,,,,,,,,,,,,,,,,
159,Microsoft-Windows-PktMon,0,80,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246949e+17,15,0,154," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,,,
160,Microsoft-Windows-PktMon,0,90,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246949e+17,15,0,154," ""Lower""",1," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,
161,Microsoft-Windows-PktMon,0,20,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.331274360724695e+17,15,0,153," ""Protocol """," ""mslldp.sys"""," ""MSLLDP""",,,,,,,,,,,,,,,,,,
162,Microsoft-Windows-PktMon,0,75,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.331274360724695e+17,15,0,153," ""EtherType """," ""LLDP """,,,,,,,,,,,,,,,,,,,
163,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.331274360724695e+17,15,0,153," ""MiniportIfIndex """,12,,,,,,,,,,,,,,,,,,,
164,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.331274360724695e+17,15,0,153," ""NdisObject """,128741377,,,,,,,,,,,,,,,,,,,
165,Microsoft-Windows-PktMon,0,80,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.331274360724695e+17,15,0,153," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,,,
166,Microsoft-Windows-PktMon,0,90,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246952e+17,15,0,153," ""Lower""",1," ""Rx """,0,0," ""Tx """,0,0,,,,,,,,,,,,,
167,Microsoft-Windows-PktMon,0,20,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246952e+17,15,0,151," ""Protocol """," ""tcpip.sys"""," ""TCPIP""",,,,,,,,,,,,,,,,,,
168,Microsoft-Windows-PktMon,0,75,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246952e+17,15,0,151," ""EtherType """," ""ARP """,,,,,,,,,,,,,,,,,,,
169,Microsoft-Windows-PktMon,0,75,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246954e+17,15,0,151," ""EtherType """," ""IPv4 """,,,,,,,,,,,,,,,,,,,
170,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246954e+17,15,0,151," ""MiniportIfIndex """,12,,,,,,,,,,,,,,,,,,,
171,Microsoft-Windows-PktMon,0,30,0,0,4,0,0,2,12536,9460,6,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,1.3312743607246954e+17,15,0,151," ""NdisObject """,281719297,,,,,,,,,,,,,,,,,,,
